series_id,series_name,year,quarter,period,value
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,49.43
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.6
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.86
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.32
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.63
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.48
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,49.37
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.61
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,50.07
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.22
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.32
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.13
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.2
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.96
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.48
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.71
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.63
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.68
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,48.88
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.74
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.02
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.25
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,48.17
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.7
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.68
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.62
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.1
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.35
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.84
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.34
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.99
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.12
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.05
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.25
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.65
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.91
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.23
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.06
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.57
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.09
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.35
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,43.83
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.37
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.38
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.3
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.24
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,45.89
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.83
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.16
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.72
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.97
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.98
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.51
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.49
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.85
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.7
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.53
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.94
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.73
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.66
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.84
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.49
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,49.48
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.92
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.66
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.9
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.76
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.67
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.54
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.8
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.18
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.92
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.28
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.24
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.94
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,43.83
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2004,"{'Codigo': 'III', 'Nombre': 'T3'}",,42.65
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2004,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.52
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2004,"{'Codigo': 'I', 'Nombre': 'T1'}",,42.72
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2003,"{'Codigo': 'IV', 'Nombre': 'T4'}",,42.88
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2003,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.33
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2003,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.27
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2003,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.76
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2002,"{'Codigo': 'IV', 'Nombre': 'T4'}",,41.47
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2002,"{'Codigo': 'III', 'Nombre': 'T3'}",,40.79
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2002,"{'Codigo': 'II', 'Nombre': 'T2'}",,40.04
EPA442852,"Tasa de empleo de la población. Mujeres. Navarra, Comunidad Foral de. Total. ",2002,"{'Codigo': 'I', 'Nombre': 'T1'}",,39.4
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2025,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.05
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2025,"{'Codigo': 'I', 'Nombre': 'T1'}",,49.2
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2024,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.99
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2024,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.78
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2024,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.67
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2024,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.59
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2023,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.58
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.58
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.12
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.08
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.02
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.24
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.88
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.81
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.67
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.97
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.69
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,45.19
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.19
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.36
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.99
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.65
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.11
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.36
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.85
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.6
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.88
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.03
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.4
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,45.82
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.81
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,44.42
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.68
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.15
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.73
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,44.82
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.25
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.95
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.65
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.2
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,43.7
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.09
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.32
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,42.18
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,43.76
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,42.86
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,43.83
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,41.93
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,43.79
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.35
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.08
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.47
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.17
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.55
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.85
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.99
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.37
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.34
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.13
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.63
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.31
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.56
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.75
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,44.62
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.65
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.67
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.08
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.25
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.07
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,45.23
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.88
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.06
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.57
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.83
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.34
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.37
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.93
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.73
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.41
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,42.19
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.51
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,42.6
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,41.21
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2004,"{'Codigo': 'III', 'Nombre': 'T3'}",,41.14
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2004,"{'Codigo': 'II', 'Nombre': 'T2'}",,40.42
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2004,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.41
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2003,"{'Codigo': 'IV', 'Nombre': 'T4'}",,40.71
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2003,"{'Codigo': 'III', 'Nombre': 'T3'}",,40.3
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2003,"{'Codigo': 'II', 'Nombre': 'T2'}",,39.73
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2003,"{'Codigo': 'I', 'Nombre': 'T1'}",,38.87
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2002,"{'Codigo': 'IV', 'Nombre': 'T4'}",,39.29
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2002,"{'Codigo': 'III', 'Nombre': 'T3'}",,38.2
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2002,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.91
EPA442857,Tasa de empleo de la población. Mujeres. País Vasco. Total. ,2002,"{'Codigo': 'I', 'Nombre': 'T1'}",,37.36
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2025,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.65
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2025,"{'Codigo': 'I', 'Nombre': 'T1'}",,49.09
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2024,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.06
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2024,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.07
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2024,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.84
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2024,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.31
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2023,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.13
EPA442862,"Tasa de empleo de la población. Mujeres. Rioja, La. Total. ",2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.59
